uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"3577b839-f0ec-4088-b2a6-642aaa870d41","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,,,"2016-07-07T12:33Z","HARV.2016.27","HARV_022.20160707",,"drag and flag",160,"Y",0,5,0,"No known compromise","NEON.DOC.014045vG","Mday@field-ops.org",,
"13d50b11-88a3-43e2-b36d-c05695f9ab2f","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,,,"2016-07-07T14:11Z","HARV.2016.27","HARV_001.20160707",,"drag and flag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vG","GVanScoy@field-ops.org",,
"a8f02b04-fc51-4c47-820f-9efdee8e5d3d","HARV_020.tickPlot.tck","D01","HARV","HARV_020","distributed","woodyWetlands",42.438157,-72.228923,"WGS84",20.2,228.3,0.3,,,"2016-07-07T15:28Z","HARV.2016.27","HARV_020.20160707",,"drag and flag",160,"Y",1,6,0,"No known compromise","NEON.DOC.014045vG","Mday@field-ops.org",,
"5023d6c9-c84a-4c31-8098-f1c157bcf55d","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,,,"2016-07-07T16:24Z","HARV.2016.27","HARV_004.20160707",,"drag and flag",160,"Y",1,3,0,"No known compromise","NEON.DOC.014045vG","GVanScoy@field-ops.org",,
"d0892e4c-5b48-4202-8361-951d4a20e997","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,,,"2016-07-07T17:14Z","HARV.2016.27","HARV_026.20160707",,"drag and flag",160,"Y",3,1,0,"No known compromise","NEON.DOC.014045vG","Mday@field-ops.org",,
"ada4043b-902c-45f8-bd16-701b9d3549b9","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,,,"2016-07-07T18:09Z","HARV.2016.27","HARV_006.20160707",,"drag and flag",160,"Y",1,0,0,"No known compromise","NEON.DOC.014045vG","GVanScoy@field-ops.org",,
"2aa13b4f-e3c8-4b9c-a89a-ed69890c5949","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,,,"2016-07-27T12:30Z","HARV.2016.30","HARV_022.20160727",,"drag and flag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","Swilson@field-ops.org",,
"9984528b-92a8-495a-a9ca-dd014044cd2c","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,,,"2016-07-27T13:35Z","HARV.2016.30","HARV_004.20160727",,"drag and flag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","Kschumacher@field-ops.org",,
"138c2424-e8fa-43e9-a4e2-9cc740023392","HARV_020.tickPlot.tck","D01","HARV","HARV_020","distributed","woodyWetlands",42.438157,-72.228923,"WGS84",20.2,228.3,0.3,,,"2016-07-27T14:17Z","HARV.2016.30",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","Kschumacher@field-ops.org",,
"f3719961-ef80-4602-b683-84919c80feba","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,,,"2016-07-27T15:54Z","HARV.2016.30",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","Kschumacher@field-ops.org",,
"b3e4393c-14e5-4c92-9ef2-82b4b763fc1f","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,,,"2016-07-27T16:55Z","HARV.2016.30",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","Kschumacher@field-ops.org",,
"282d537d-156c-4464-83bf-0f9060ceb454","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,,,"2016-07-27T17:30Z","HARV.2016.30",,,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","Kschumacher@field-ops.org",,
