uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"9e72d6de-0ed3-4ff9-b224-270d8352053b","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,,,"2018-06-06T13:11Z","HARV.2018.23","HARV_022.20180606","D00000006870","drag and flag",165,"Y",3,9,34,"No known compromise","NEON.DOC.014045vJ","kgoodwin@battelleecology.org",,
"a5719e95-c4c9-4e45-9ca0-cac663cfd25b","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,,,"2018-06-06T15:15Z","HARV.2018.23","HARV_006.20180606","D00000006858","drag and flag",170,"Y",3,2,3,"No known compromise","NEON.DOC.014045vJ","jmckenna@battelleecology.org",,
"ecdf22b6-4983-49af-bce5-148a24c9c538","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,,,"2018-06-06T16:26Z","HARV.2018.23","HARV_026.20180606","D00000006869","drag and flag",170,"Y",0,1,20,"No known compromise","NEON.DOC.014045vJ","jmckenna@battelleecology.org",,
"4a0b309f-9162-4ae4-9a55-b63879e11408","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,,,"2018-06-06T17:48Z","HARV.2018.23","HARV_001.20180606","D00000006868","drag and flag",165,"Y",3,1,1,"No known compromise","NEON.DOC.014045vJ","jmckenna@battelleecology.org",,
"d24550f6-09e9-4bb3-9df2-35a9636e6378","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,,,"2018-06-06T19:06Z","HARV.2018.23","HARV_004.20180606","D00000006867","drag and flag",164,"Y",2,0,0,"No known compromise","NEON.DOC.014045vJ","kgoodwin@battelleecology.org",,
"a463bb89-8d17-4995-b6e9-15201f5202aa","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,,,"2018-06-07T13:54Z","HARV.2018.23","HARV_002.20180607","D00000006856","drag and flag",160,"Y",8,0,0,"No known compromise","NEON.DOC.014045vJ","jlerner@battelleecology.org",,
"00c6bc8a-133c-4a30-ad14-0cd9117b5a60","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,,,"2018-06-25T15:31Z","HARV.2018.26","HARV_001.20180625","D00000006851","drag and flag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","ewallis@battelleecology.org",,
"f513ba5b-1543-4346-8ca3-520ce1e3dfdf","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,,,"2018-06-25T16:57Z","HARV.2018.26","HARV_006.20180625","D00000006852","drag and flag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","ewallis@battelleecology.org",,
"71b37f9c-bf80-4e0d-81a6-0d6fb218988b","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,,,"2018-06-25T18:08Z","HARV.2018.26","HARV_022.20180625","D00000006854","drag and flag",160,"Y",0,9,4,"No known compromise","NEON.DOC.014045vJ","egullo@battelleecology.org",,
"36342fcb-b8b0-404b-9515-74f6bd5f7828","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,,,"2018-06-26T14:03Z","HARV.2018.26","HARV_002.20180626","D00000006838","drag and flag",160,"Y",3,3,7,"No known compromise","NEON.DOC.014045vJ","ewallis@battelleecology.org",,
"4b02a13a-f68c-4650-97b4-6dda87ee61da","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,,,"2018-06-26T15:17Z","HARV.2018.26","HARV_004.20180626","D00000006857","drag and flag",159,"Y",1,1,0,"No known compromise","NEON.DOC.014045vJ","egullo@battelleecology.org",,
"927bb2b5-206f-43bd-aa97-98bb24c86512","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,,,"2018-06-27T19:23Z","HARV.2018.26","HARV_026.20180627","D00000007211","drag and flag",160,"Y",4,2,0,"No known compromise","NEON.DOC.014045vJ","egullo@battelleecology.org",,
