uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"f69959c7-f5bb-4a3d-b1ec-c9b66e66336c","SCBI_039.tickPlot.tck","D02","SCBI","SCBI_039","distributed","pastureHay",38.896433,-78.166542,"WGS84",20.1,330.8,0.1,,,"2017-05-02T12:51Z","SCBI.2017.19","SCBI_039.20170502",,"drag and flag",155,"Y",4,2,0,"No known compromise","NEON.DOC.014045vH","mhughes@field-ops.org",,
"c43de4dc-71c4-4eba-a6ce-a2cb3a1405ed","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,,,"2017-05-02T14:06Z","SCBI.2017.19","SCBI_006.20170502",,"drag",167,"Y",2,2,0,"No known compromise","NEON.DOC.014045vH","mhughes@field-ops.org",,
"9c44d931-b847-4f1f-8668-402b27b3898a","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,,,"2017-05-02T15:20Z","SCBI.2017.19","SCBI_005.20170502",,"drag and flag",140,"Y",1,3,0,"No known compromise","NEON.DOC.014045vH","llemmon@field-ops.org",,
"a6a13ae5-ad7c-4e6c-ae5c-53679e56d41a","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,,,"2017-05-02T17:21Z","SCBI.2017.19","SCBI_002.20170502",,"drag",160,"Y",1,1,0,"No known compromise","NEON.DOC.014045vH","mhughes@field-ops.org",,
"69609c1e-029a-40d2-aba4-803ff3d9dfc1","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,,,"2017-05-02T18:44Z","SCBI.2017.19","SCBI_007.20170502",,"drag and flag",140,"Y",1,2,0,"No known compromise","NEON.DOC.014045vH","llemmon@field-ops.org","Lots of thorns and Smilax",
"7a56f2d7-f8af-48a5-86f5-722df9d30aed","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,,,"2017-05-02T20:02Z","SCBI.2017.19","SCBI_013.20170502",,"drag",162,"Y",0,4,0,"No known compromise","NEON.DOC.014045vH","mhughes@field-ops.org",,
"c7e17839-7978-4b4a-be71-6cfcd31691db","SCBI_039.tickPlot.tck","D02","SCBI","SCBI_039","distributed","pastureHay",38.896433,-78.166542,"WGS84",20.1,330.8,0.1,,,"2017-05-30T17:54Z","SCBI.2017.23","SCBI_039.20170530",,"drag",130,"Y",0,9,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"2682a5cc-74f4-4bab-bba1-bf282be775e8","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,,,"2017-05-31T15:00Z","SCBI.2017.23","SCBI_006.20170531",,"drag",162,"Y",0,1,0,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",,
"f828592d-10f0-49d8-a0c3-e8efd7771dff","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,,,"2017-05-31T15:53Z","SCBI.2017.23","SCBI_002.20170531",,"drag",160,"Y",0,7,0,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"65f191cc-7572-4537-bfef-ca253ea4d06b","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,,,"2017-05-31T17:32Z","SCBI.2017.23","SCBI_007.20170531",,"drag",125,"Y",4,5,0,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",,
"f57cd156-ce17-4cea-8833-505c3763264f","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,,,"2017-05-31T19:00Z","SCBI.2017.23","SCBI_013.20170531",,"drag",161,"Y",5,32,0,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"0c7a9b5e-9ab7-4b04-a090-1df90c5d5cb8","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,,,"2017-05-31T20:52Z","SCBI.2017.23","SCBI_005.20170531",,"drag",145,"Y",3,5,0,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",,
