uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"e0ffc7c3-024b-465a-8885-90f3a57644f1","SERC_023.tickPlot.tck","D02","SERC","SERC_023","distributed","cultivatedCrops",38.873978,-76.535923,"WGS84",20.1,6.9,0.1,,,"2017-04-03T15:13Z","SERC.2017.14",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","sspillman@field-ops.org",,
"1c9ea7be-6804-4d9a-887f-13f8eb43cf56","SERC_001.tickPlot.tck","D02","SERC","SERC_001","distributed","deciduousForest",38.868184,-76.535301,"WGS84",20.2,2.5,0.2,,,"2017-04-03T15:53Z","SERC.2017.14","SERC_001.20170403",,"drag",159,"Y",2,0,0,"No known compromise","NEON.DOC.014045vG","hmiller@field-ops.org",,
"7dc0fbd9-71f1-4d66-91db-18e94cebc058","SERC_012.tickPlot.tck","D02","SERC","SERC_012","distributed","deciduousForest",38.880016,-76.561641,"WGS84",20.1,19.3,0.1,,,"2017-04-03T17:02Z","SERC.2017.14",,,"drag",159,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","sspillman@field-ops.org",,
"341139fc-be7f-46cb-b26c-780f47fe3a24","SERC_006.tickPlot.tck","D02","SERC","SERC_006","distributed","deciduousForest",38.880025,-76.548383,"WGS84",20.3,3.0,0.5,,,"2017-04-03T18:07Z","SERC.2017.14",,,"drag",159,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","hmiller@field-ops.org",,
"89711e8a-4446-442b-b0e1-6f5a9ecdbb32","SERC_005.tickPlot.tck","D02","SERC","SERC_005","distributed","deciduousForest",38.894058,-76.546297,"WGS84",20.2,4.9,0.2,,,"2017-04-03T18:56Z","SERC.2017.14",,,"drag",127,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","sspillman@field-ops.org",,
"92955c02-5488-4cd4-bb28-02d9d9d706c0","SERC_002.tickPlot.tck","D02","SERC","SERC_002","distributed","deciduousForest",38.896257,-76.558180,"WGS84",20.1,17.3,0.1,,,"2017-04-03T19:51Z","SERC.2017.15","SERC_002.20170403",,"drag",146,"Y",0,1,0,"No known compromise","NEON.DOC.014045vH","hmiller@field-ops.org",,
"a37861e8-b30b-4510-aa26-5f29e26ef567","SERC_005.tickPlot.tck","D02","SERC","SERC_005","distributed","deciduousForest",38.894058,-76.546297,"WGS84",20.2,4.9,0.2,,,"2017-04-27T15:30Z","SERC.2017.18","SERC_005.20170427",,"drag and flag",111,"Y",0,7,0,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"ea82bc59-a172-4442-aade-9ae0b980d6ea","SERC_006.tickPlot.tck","D02","SERC","SERC_006","distributed","deciduousForest",38.880025,-76.548383,"WGS84",20.3,3.0,0.5,,,"2017-04-27T17:08Z","SERC.2017.18","SERC_006.20170427",,"drag",160,"Y",0,9,0,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"b74c37f6-4385-4ea0-87db-678979e9b281","SERC_002.tickPlot.tck","D02","SERC","SERC_002","distributed","deciduousForest",38.896257,-76.558180,"WGS84",20.1,17.3,0.1,,,"2017-04-27T18:58Z","SERC.2017.18","SERC_002.20170427",,"drag and flag",152,"Y",2,3,8,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"92d364dd-101e-4b30-801f-f888ff4d0a68","SERC_023.tickPlot.tck","D02","SERC","SERC_023","distributed","cultivatedCrops",38.873978,-76.535923,"WGS84",20.1,6.9,0.1,,,"2017-04-27T20:43Z","SERC.2017.18","SERC_023.20170427",,"drag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"dae9fea1-b0e7-435f-9c7f-7de3ba7aa6d1","SERC_001.tickPlot.tck","D02","SERC","SERC_001","distributed","deciduousForest",38.868184,-76.535301,"WGS84",20.2,2.5,0.2,,,"2017-04-27T21:20Z","SERC.2017.18","SERC_001.20170427",,"drag",154,"Y",3,15,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"ee156dc7-544f-41c2-ab29-cd101ec900e8","SERC_012.tickPlot.tck","D02","SERC","SERC_012","distributed","deciduousForest",38.880016,-76.561641,"WGS84",20.1,19.3,0.1,,,"2017-04-27T22:29Z","SERC.2017.18","SERC_012.20170427",,"drag",160,"Y",0,9,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
