uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"0536362e-eae2-499d-8caa-d3b4ad84793e","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,"OK","OK - no known exceptions","2023-08-07T13:39Z","HARV.2023.32","HARV_022.20230807","D00000077785","drag and flag",123,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0003-6644-7278",,
"c767896f-a299-4b94-82db-1dcb1d048d4b","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,"OK","OK - no known exceptions","2023-08-07T15:38Z","HARV.2023.32","HARV_026.20230807","D00000054913","drag and flag",121,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0004-7358-8332",,
"9feba614-a1af-474b-8193-dc8348b7aa57","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,"OK","OK - no known exceptions","2023-08-09T13:57Z","HARV.2023.32","HARV_001.20230809","D00000078762","drag and flag",169,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0009-7353-6459",,
"d0cde72a-676c-4fdc-9a11-22219abac33f","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,"OK","OK - no known exceptions","2023-08-09T14:08Z","HARV.2023.32","HARV_002.20230809","D00000078756","drag and flag",159,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0003-1553-0274",,
"9e4bc904-7d5c-42df-bbec-eb254f9cd4ba","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,"OK","OK - no known exceptions","2023-08-09T17:37Z","HARV.2023.32","HARV_006.20230809","D00000078753","drag and flag",169,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0009-9756-6660",,
"2360bfe1-5085-4a74-906b-7870eefd0470","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,"OK","OK - no known exceptions","2023-08-09T18:10Z","HARV.2023.32","HARV_004.20230809","D00000078770","drag and flag",165,"Y",,,,"No known compromise","NEON.DOC.014045vL","0000-0003-2369-8379",,
"301926f3-08a7-45a2-bf4f-53510be605b1","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,"OK","OK - no known exceptions","2023-08-28T13:18Z","HARV.2023.35","HARV_002.20230828","D00000078808","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0003-7026-1767",,
"d6a976c5-63be-405c-9754-197608295336","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,"OK","OK - no known exceptions","2023-08-28T13:23Z","HARV.2023.35","HARV_026.20230828","D00000037435","drag and flag",120,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0004-7358-8332",,
"d20b8e23-7357-4ccf-bdd2-d3381136d192","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,"OK","OK - no known exceptions","2023-08-28T15:11Z","HARV.2023.35","HARV_001.20230828","D00000037445","drag and flag",121,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0009-1224-8349",,
"01b12939-3a59-4757-ad0b-92734a38f34f","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,"OK","OK - no known exceptions","2023-08-28T15:58Z","HARV.2023.35","HARV_004.20230828","D00000037442","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0003-6644-7278",,
"a6d244f1-d4b7-4119-905c-35b13a826e39","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,"OK","OK - no known exceptions","2023-08-28T16:43Z","HARV.2023.35","HARV_022.20230828","D00000037433","drag and flag",120,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0004-7358-8332",,
"86f43646-e0e5-49fc-b017-1edf4916ce7b","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,"OK","OK - no known exceptions","2023-08-28T18:04Z","HARV.2023.35","HARV_006.20230828","D00000078185","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vL","0009-0003-7026-1767",,
