uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"5188d9c9-accb-4fa8-9211-0e57055a1e9f","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,"OK",,"2021-05-12T13:45Z","HARV.2021.20",,,"drag and flag",160,"N",,,,,"NEON.DOC.014045vK","0000-0003-3463-8507",,
"dbeb6090-3c0e-4be5-baed-90398c79a887","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,"OK",,"2021-05-12T15:23Z","HARV.2021.20",,,"drag and flag",160,"N",,,,,"NEON.DOC.014045vK","0000-0003-1934-4447",,
"3693e0cb-6917-44ab-baca-84c906105e6b","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,"OK",,"2021-05-12T18:34Z","HARV.2021.20","HARV_004.20210512","D00000036112","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0003-3463-8507",,
"92f1f665-eefd-4e20-a229-8e668769f8a0","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,"OK",,"2021-05-13T13:52Z","HARV.2021.20","HARV_006.20210513","D00000036087","drag and flag",159,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-9520-4182",,
"62ddfd58-00bc-454c-9e57-73018f806102","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,"OK",,"2021-05-13T15:25Z","HARV.2021.20","HARV_026.20210513","D00000035486","drag and flag",157,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0001-9529-4416",,
"0149f6af-cd78-4e3a-9bb8-041d585023ff","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,"OK",,"2021-05-13T17:41Z","HARV.2021.20","HARV_002.20210513","D00000053535","drag and flag",158,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0001-9529-4416",,
"61a06129-0622-46b1-bca9-d9526195b97c","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,"location wet",,"2021-05-31T16:00Z","HARV.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-1541-5968","Sampling cancelled due to weather conditions.",
"126bded8-2b75-4f78-86f7-5d18b97d7683","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,"location wet",,"2021-05-31T16:00Z","HARV.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-1541-5968","Sampling cancelled due to weather conditions.",
"e4a15d75-a27a-4f43-b0cd-f5c823663d0e","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,"location wet",,"2021-05-31T16:00Z","HARV.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-1541-5968","Sampling cancelled due to weather conditions.",
"2f612d96-805f-4367-9146-4a619f3ba36e","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,"location wet",,"2021-05-31T16:00Z","HARV.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-1541-5968","Sampling cancelled due to weather conditions.",
"3433b06e-b701-480e-8d9b-242df300c6a5","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,"location wet",,"2021-05-31T16:00Z","HARV.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-1541-5968","Sampling cancelled due to weather conditions.",
"499f58db-1d78-4aed-8031-6520c9d51e6b","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,"location wet",,"2021-05-31T16:00Z","HARV.2021.23",,,,,,,,,,"NEON.DOC.014045vK","0000-0002-1541-5968","Sampling cancelled due to weather conditions.",
