uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"e80b093c-3e09-4c60-8c67-e27aa3bc0c97","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,,,"2016-10-03T16:43Z","SCBI.2016.40",,,"drag",104,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","mmccleaf@field-ops.org",,
"f7234e52-a408-44f9-9da9-91671413da5b","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,,,"2016-10-03T18:04Z","SCBI.2016.40","SCBI_002.20161003",,"drag",160,"Y",0,0,7,"No known compromise","NEON.DOC.014045vG","mmccleaf@field-ops.org","site-year possibly subsampled in ID lab counts","field larva count higher than ID lab (PDE >25%)"
"754a70d4-73c1-42a0-abe6-d486a789bc68","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,,,"2016-10-04T15:45Z","SCBI.2016.40","SCBI_013.20161004",,"drag and flag",159,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","tspindler@field-ops.org",,
"894fb75f-b4a3-454e-b274-4ead188e0107","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,,,"2016-10-04T17:33Z","SCBI.2016.40","SCBI_005.20161004",,"drag and flag",158,"Y",0,2,0,"No known compromise","NEON.DOC.014045vG","tspindler@field-ops.org",,
"3cd04aef-e034-402b-aeb7-5309b590d7db","SCBI_039.tickPlot.tck","D02","SCBI","SCBI_039","distributed","pastureHay",38.896433,-78.166542,"WGS84",20.1,330.8,0.1,,,"2016-10-04T19:01Z","SCBI.2016.40",,,"drag and flag",164,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","kgeiger@field-ops.org",,
"b27f155f-40b6-4bb9-ab06-16f91145d422","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,,,"2016-10-04T19:35Z","SCBI.2016.40","SCBI_006.20161004",,"drag",160,"Y",0,0,29,"No known compromise","NEON.DOC.014045vG","kgeiger@field-ops.org",,
"60c93166-f03e-4eda-b72d-a589b34d0613","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,,,"2016-10-24T14:40Z","SCBI.2016.43","SCBI_002.20161024",,"drag",160,"Y",3,0,0,"No known compromise","NEON.DOC.014045vG","lcard@neoninc.org","Post down",
"9f7c157b-d15a-48b1-afa8-3f49dd0c8e7b","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,,,"2016-10-24T14:43Z","SCBI.2016.43",,,"drag",162,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","mstrickland@field-ops.org",,
"1bb66e6b-e9af-4358-bdd0-4a743743c6c9","SCBI_039.tickPlot.tck","D02","SCBI","SCBI_039","distributed","pastureHay",38.896433,-78.166542,"WGS84",20.1,330.8,0.1,,,"2016-10-24T15:47Z","SCBI.2016.43","SCBI_039.20161024",,"drag and flag",160,"Y",2,0,0,"No known compromise","NEON.DOC.014045vG","sspillman@field-ops.org","Lost second adult at SW corner, SW corner down, site-year possibly subsampled in ID lab counts","field adult count higher than ID lab (PDE >25%)"
"70fcac1b-70a3-424b-93ec-c9141bb08f13","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,,,"2016-10-24T15:50Z","SCBI.2016.43","SCBI_007.20161024",,"drag and flag",144,"Y",1,0,0,"No known compromise","NEON.DOC.014045vG","lcard@neoninc.org",,
"6b951998-ff85-43b7-8106-8909e3726fa9","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,,,"2016-10-24T17:01Z","SCBI.2016.43","SCBI_013.20161024",,"drag",160,"Y",3,0,0,"No known compromise","NEON.DOC.014045vG","mstrickland@field-ops.org",,
"7be09e43-abd1-4898-b4ca-cb9e5aff6e4b","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,,,"2016-10-24T17:06Z","SCBI.2016.43",,,"drag",162,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","lcard@neoninc.org",,
