uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"bc3adccf-59ed-42c2-acbe-486abec0d331","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,"OK",,"2020-07-02T18:28Z","HARV.2020.27","HARV_001.20200702","D00000036113","drag and flag",165,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0001-6073-9358",,
"aff94fc7-092e-4d4f-9726-05ec40dab43c","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,"OK",,"2020-07-05T14:50Z","HARV.2020.27","HARV_022.20200705","D00000035490","drag and flag",164,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-5964-2409",,
"a0b7738a-f02f-44ed-9292-afee462c4921","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,"OK",,"2020-07-05T17:07Z","HARV.2020.27","HARV_004.20200705","D00000035499","drag and flag",162,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-5456-0404",,
"2262ced9-07ba-4152-bc84-ff5559369156","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,"OK",,"2020-07-05T19:19Z","HARV.2020.27","HARV_006.20200705","D00000035332","drag and flag",168,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-5964-2409",,
"0359ba63-f885-4d37-8e99-5c44a068ecaf","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,"OK",,"2020-07-05T20:47Z","HARV.2020.27","HARV_026.20200705","D00000035492","drag and flag",162,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-5456-0404",,
"29abee1d-a436-4a0d-b1da-9c53d9ef78b8","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,"OK",,"2020-07-05T22:38Z","HARV.2020.27","HARV_002.20200705","D00000036086","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-5964-2409",,
"52678ae1-ae8b-442a-a11c-810bfd21434e","HARV_004.tickPlot.tck","D01","HARV","HARV_004","distributed","mixedForest",42.426877,-72.227953,"WGS84",20.4,182.6,0.9,"OK",,"2020-07-24T16:40Z","HARV.2020.30","HARV_004.20200724","D00000036116","drag and flag",162,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-5456-0404",,
"584c53b9-1faf-469c-a14b-7b6961571369","HARV_022.tickPlot.tck","D01","HARV","HARV_022","distributed","evergreenForest",42.435458,-72.199287,"WGS84",20.2,185.9,0.5,"OK",,"2020-07-24T18:20Z","HARV.2020.30","HARV_022.20200724","D00000036096","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-5964-2409",,
"2a77aa40-153d-473f-b469-c59a8662007a","HARV_002.tickPlot.tck","D01","HARV","HARV_002","distributed","deciduousForest",42.477231,-72.259454,"WGS84",20.2,187.7,0.3,"OK",,"2020-07-26T13:32Z","HARV.2020.30","HARV_002.20200726","D00000036094","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-1884-3191",,
"c6981dd0-1943-4c89-82bc-2b08f0f5b013","HARV_001.tickPlot.tck","D01","HARV","HARV_001","distributed","deciduousForest",42.424217,-72.260096,"WGS84",20.1,202.1,0.2,"OK",,"2020-07-26T16:08Z","HARV.2020.30","HARV_001.20200726","D00000035340","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-1884-3191",,
"87d02000-ca24-47ad-b3cd-057a78d1d8e1","HARV_006.tickPlot.tck","D01","HARV","HARV_006","distributed","deciduousForest",42.401928,-72.252700,"WGS84",20.3,190.8,0.5,"OK",,"2020-07-26T18:00Z","HARV.2020.30","HARV_006.20200726","D00000036118","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-1884-3191",,
"4b8490a4-6161-47fe-af4b-b4da5e5353dc","HARV_026.tickPlot.tck","D01","HARV","HARV_026","distributed","evergreenForest",42.412057,-72.246527,"WGS84",20.2,187.3,0.4,"OK",,"2020-07-26T19:18Z","HARV.2020.30","HARV_026.20200726","D00000036092","drag and flag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-1884-3191",,
