uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"40854824-dc30-4775-ad47-a02d5ee94595","SCBI_039.tickPlot.tck","D02","SCBI","SCBI_039","distributed","pastureHay",38.896433,-78.166542,"WGS84",20.1,330.8,0.1,,,"2017-07-03T15:11Z","SCBI.2017.28","SCBI_039.20170703",,"drag",157,"Y",1,2,0,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"94f17571-c541-4ab6-8a70-2b9de2fc8ad4","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,,,"2017-07-03T15:13Z","SCBI.2017.28","SCBI_006.20170703",,"drag",160,"Y",6,0,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"1f9b44fc-e4ea-4dbc-860b-8913483d7de8","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,,,"2017-07-03T16:16Z","SCBI.2017.28","SCBI_005.20170703",,"drag",154,"Y",1,1,0,"Other (described in remarks)","NEON.DOC.014045vH","sruano@battelleecology.org","Lost adult in plot; not in vial",
"d7c83966-456a-40b9-badc-33da4b3156f9","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,,,"2017-07-03T16:34Z","SCBI.2017.28","SCBI_002.20170703",,"drag",160,"Y",0,4,7,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"4820cf61-f127-4743-aa55-ac30ad72da2c","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,,,"2017-07-03T17:54Z","SCBI.2017.28","SCBI_013.20170703",,"drag",160,"Y",0,16,31,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org",,
"2225dcb1-c118-46b0-aa24-ea70d9a98013","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,,,"2017-07-03T18:12Z","SCBI.2017.28","SCBI_007.20170703",,"drag",108,"Y",0,2,6,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"6a1a7e72-8a7a-4ccd-8fb3-d101de681921","SCBI_039.tickPlot.tck","D02","SCBI","SCBI_039","distributed","pastureHay",38.896433,-78.166542,"WGS84",20.1,330.8,0.1,,,"2017-07-24T16:15Z","SCBI.2017.31","SCBI_039.20170724",,"drag",149,"Y",4,0,920,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"fb5e13dc-9930-4c48-8da0-97deed9da39c","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,,,"2017-07-24T17:48Z","SCBI.2017.31","SCBI_006.20170724",,"drag",160,"Y",3,0,2,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
"910fd585-a9a8-409b-848e-58ad9306c2a8","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,,,"2017-07-24T19:15Z","SCBI.2017.31","SCBI_005.20170724",,"drag",150,"Y",1,2,31,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org","site-year possibly subsampled in ID lab counts","field nymph count higher than ID lab (PDE >25%)"
"249315e1-4408-41a0-a9f9-57241cb8ef6b","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,,,"2017-07-25T17:49Z","SCBI.2017.31","SCBI_007.20170725",,"drag",112,"Y",0,0,36,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"3474cf13-c73f-4f6b-adcb-a52ba2effe87","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,,,"2017-07-26T15:23Z","SCBI.2017.31","SCBI_002.20170726",,"drag and flag",160,"Y",0,4,72,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",,
"3911aecd-082d-4c41-92d4-3ef1866f95c3","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,,,"2017-07-26T17:29Z","SCBI.2017.31","SCBI_013.20170726",,"drag",160,"Y",0,27,127,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",,
