uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"344c7910-bd1d-4020-bfd5-f08d88b43076","SERC_006.tickPlot.tck","D02","SERC","SERC_006","distributed","deciduousForest",38.880025,-76.548383,"WGS84",20.3,3.0,0.5,,,"2018-09-05T17:07Z","SERC.2018.36","SERC_006.20180905","A00000001417","drag",160,"Y",0,1,7,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org",,
"9fee49f3-9b68-4de6-b666-7bcd6fa0ca12","SERC_005.tickPlot.tck","D02","SERC","SERC_005","distributed","deciduousForest",38.894058,-76.546297,"WGS84",20.2,4.9,0.2,,,"2018-09-05T18:30Z","SERC.2018.36","SERC_005.20180905","A00000002178","drag",151,"Y",0,0,160,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org","site-year possibly subsampled in ID lab counts","ID lab adult count higher than field (PDE >25%)"
"1d843566-38cd-4f4c-a329-6e203f3567b7","SERC_002.tickPlot.tck","D02","SERC","SERC_002","distributed","deciduousForest",38.896257,-76.558180,"WGS84",20.1,17.3,0.1,,,"2018-09-05T19:51Z","SERC.2018.36","SERC_002.20180905","A00000035616","drag and flag",156,"Y",0,14,378,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org",,
"75096cbd-4311-4a5d-b672-525e32852ccc","SERC_012.tickPlot.tck","D02","SERC","SERC_012","distributed","deciduousForest",38.880016,-76.561641,"WGS84",20.1,19.3,0.1,,,"2018-09-05T21:11Z","SERC.2018.36","SERC_012.20180905","A00000003280","drag",160,"Y",0,0,204,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org",,
"3ce5e932-d10e-414b-b687-eb862091d48a","SERC_001.tickPlot.tck","D02","SERC","SERC_001","distributed","deciduousForest",38.868184,-76.535301,"WGS84",20.2,2.5,0.2,,,"2018-09-05T22:12Z","SERC.2018.36","SERC_001.20180905","A00000001416","drag",160,"Y",0,5,32,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org",,
"214643c1-0165-4c25-bd34-bf7df1287e49","SERC_023.tickPlot.tck","D02","SERC","SERC_023","distributed","cultivatedCrops",38.873978,-76.535923,"WGS84",20.1,6.9,0.1,,,"2018-09-05T23:00Z","SERC.2018.36",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vJ","rfalkowski@neoninc.org",,
"98baaa3f-7f79-488f-9f5a-4e5e187fe530","SERC_002.tickPlot.tck","D02","SERC","SERC_002","distributed","deciduousForest",38.896257,-76.558180,"WGS84",20.1,17.3,0.1,,,"2018-09-20T16:30Z","SERC.2018.38","SERC_002.20180920","A00000035277","drag and flag",95,"Y",0,9,45,"No known compromise","NEON.DOC.014045vJ","eashcraft@battelleecology.org",,
"2fdd99b6-c057-44a9-8d05-f4bf53a62e1a","SERC_006.tickPlot.tck","D02","SERC","SERC_006","distributed","deciduousForest",38.880025,-76.548383,"WGS84",20.3,3.0,0.5,,,"2018-09-20T17:49Z","SERC.2018.38","SERC_006.20180920","A00000002179","drag",160,"Y",0,1,2,"No known compromise","NEON.DOC.014045vJ","eashcraft@battelleecology.org",,
"154a4a9b-797a-4d39-a47b-7ba85ea7452c","SERC_023.tickPlot.tck","D02","SERC","SERC_023","distributed","cultivatedCrops",38.873978,-76.535923,"WGS84",20.1,6.9,0.1,,,"2018-09-21T12:34Z","SERC.2018.38",,,"drag",160,"N",0,0,0,,"NEON.DOC.014045vJ","eashcraft@battelleecology.org",,
"5c0a3e81-78ce-4e7a-a1d1-c12aeb9191b9","SERC_005.tickPlot.tck","D02","SERC","SERC_005","distributed","deciduousForest",38.894058,-76.546297,"WGS84",20.2,4.9,0.2,,,"2018-09-21T13:05Z","SERC.2018.38",,,"drag and flag",145,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eashcraft@battelleecology.org",,
"b7e584a1-277b-41f4-96bd-b421be44d85f","SERC_012.tickPlot.tck","D02","SERC","SERC_012","distributed","deciduousForest",38.880016,-76.561641,"WGS84",20.1,19.3,0.1,,,"2018-09-21T13:50Z","SERC.2018.38","SERC_012.20180921","A00000001419","drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",,
