uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"69b3f977-2f2f-4f30-a6b5-6cfeae795afa","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,,,"2016-08-08T16:10Z","BLAN.2016.32",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","TSpindler@field-ops.org",,
"a71bb26d-962f-4647-8825-9ec6a1929b26","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.082719,-77.959590,"WGS84",20.2,134.9,0.2,,,"2016-08-08T16:56Z","BLAN.2016.32","BLAN_012.20160808",,"drag",164,"Y",0,0,3,"No known compromise","NEON.DOC.014045vG","sspillman@field-ops.org",,
"b9108293-0c8f-4aca-86ca-a17d82ac74dd","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,,,"2016-08-08T17:19Z","BLAN.2016.32",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","TSpindler@field-ops.org",,
"506b60bd-352b-4bd3-a8af-459c06769392","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.083875,-77.966321,"WGS84",20.1,159.2,0.1,,,"2016-08-08T18:00Z","BLAN.2016.32",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","TSpindler@field-ops.org",,
"c0deb04e-f5ba-44ab-a139-a9c9e69503a6","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088729,-77.955492,"WGS84",20.1,125.9,0.2,,,"2016-08-08T18:11Z","BLAN.2016.32","BLAN_015.20160808",,"drag",162,"Y",0,0,20,"No known compromise","NEON.DOC.014045vG","sspillman@field-ops.org",,
"4bd55818-c276-4971-b94b-1769ddedcfd7","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086224,-77.972736,"WGS84",20.2,168.3,0.3,,,"2016-08-08T19:47Z","BLAN.2016.32","BLAN_005.20160808",,"drag",163,"Y",0,4,176,"No known compromise","NEON.DOC.014045vG","sspillman@field-ops.org","Vial spilled in field, recounted in lab",
"0ab81c79-9211-41b6-91c6-b50c7b185403","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,,,"2016-08-29T14:28Z","BLAN.2016.35",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","CSandbach@field-ops.org",,
"ba7335f4-c80e-414d-98ea-5c4886fd2579","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.083875,-77.966321,"WGS84",20.1,159.2,0.1,,,"2016-08-29T15:07Z","BLAN.2016.35",,,"drag",162,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","CSandbach@field-ops.org",,
"c4c4ad5a-4cc3-4f87-a947-e5394ed8cdd6","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,,,"2016-08-29T15:31Z","BLAN.2016.35",,,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","CSandbach@field-ops.org",,
"3ff4ad69-3c2d-4ac1-aa9b-dcd1b2ff32b8","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088729,-77.955492,"WGS84",20.1,125.9,0.2,,,"2016-08-29T16:12Z","BLAN.2016.35","BLAN_015.20160829",,"drag",160,"Y",0,0,4,"No known compromise","NEON.DOC.014045vG","CSandbach@field-ops.org",,
"d1703a3c-2cfb-4ce4-b8e6-f89bb036dbdc","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.082719,-77.959590,"WGS84",20.2,134.9,0.2,,,"2016-08-29T17:04Z","BLAN.2016.35","BLAN_012.20160829",,"drag",162,"Y",0,1,2,"No known compromise","NEON.DOC.014045vG","CSandbach@field-ops.org",,
"22b68875-f97d-4e2e-ac32-68d92b48c0a9","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086224,-77.972736,"WGS84",20.2,168.3,0.3,,,"2016-08-29T17:58Z","BLAN.2016.35","BLAN_005.20160829",,"drag",160,"Y",0,3,74,"No known compromise","NEON.DOC.014045vG","CSandbach@field-ops.org","Larval processing was needed. Dropped 1 larval. 58 larvae in vial 01 and 16 larvae in vial 02 (processed from ethanol vial).",
