uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"5fae4470-af68-41bf-affa-2c757f9c4206","SERC_006.tickPlot.tck","D02","SERC","SERC_006","distributed","deciduousForest",38.880025,-76.548383,"WGS84",20.3,3.0,0.5,,,"2015-09-01T14:25Z","SERC.2015.35","SERC_006.20150901",,"drag",175,"Y",0,1,24,"No known compromise","NEON.DOC.014045vF","kgeiger@Field-ops.org","site-year possibly subsampled in ID lab counts","legacyData, field larva count higher than ID lab (PDE >25%)"
"5cdd8ca6-7bc4-47fd-98d8-f13da653df41","SERC_005.tickPlot.tck","D02","SERC","SERC_005","distributed","deciduousForest",38.894058,-76.546297,"WGS84",20.2,4.9,0.2,,,"2015-09-01T15:51Z","SERC.2015.35","SERC_005.20150901",,"drag",165,"Y",0,0,21,"No known compromise","NEON.DOC.014045vF","kgeiger@Field-ops.org",,"legacyData"
"fdc1662e-0f4b-4c5b-b488-c47f3f8c2166","SERC_002.tickPlot.tck","D02","SERC","SERC_002","distributed","deciduousForest",38.896257,-76.558180,"WGS84",20.1,17.3,0.1,,,"2015-09-01T17:40Z","SERC.2015.35","SERC_002.20150901",,"drag",120,"Y",0,4,367,"No known compromise","NEON.DOC.014045vF","kgeiger@Field-ops.org",,"legacyData"
"03ef40c4-0e94-47e3-bdd9-07b93097cfeb","SERC_012.tickPlot.tck","D02","SERC","SERC_012","distributed","deciduousForest",38.880016,-76.561641,"WGS84",20.1,19.3,0.1,,,"2015-09-02T14:10Z","SERC.2015.35","SERC_012.20150902",,"drag and flag",180,"Y",0,3,44,"No known compromise","NEON.DOC.014045vF","kgeiger@Field-ops.org",,"legacyData"
"dfe47046-cc35-428d-8ee7-3723c01b0330","SERC_002.tickPlot.tck","D02","SERC","SERC_002","distributed","deciduousForest",38.896257,-76.558180,"WGS84",20.1,17.3,0.1,,,"2015-09-21T17:10Z","SERC.2015.38","SERC_002.20150921",,"drag and flag",170,"Y",0,1,234,"Other (described in remarks)","NEON.DOC.014045vF","charden@Field-ops.org","no taxonomy data, only field count data available.",
"3ca6f6b2-c614-4e48-abf1-d7d2c99f74c5","SERC_012.tickPlot.tck","D02","SERC","SERC_012","distributed","deciduousForest",38.880016,-76.561641,"WGS84",20.1,19.3,0.1,,,"2015-09-21T18:11Z","SERC.2015.38","SERC_012.20150921",,"drag",160,"Y",0,0,14,"Other (described in remarks)","NEON.DOC.014045vF","apiemonte@Field-ops.org","no taxonomy data, only field count data available.",
"dac960ab-61bf-46be-99c5-c9c1da11b731","SERC_023.tickPlot.tck","D02","SERC","SERC_023","distributed","cultivatedCrops",38.873978,-76.535923,"WGS84",20.1,6.9,0.1,,,"2015-09-21T19:00Z","SERC.2015.38","SERC_023.20150921",,"drag",160,"Y",0,0,11,"Other (described in remarks)","NEON.DOC.014045vF","charden@Field-ops.org","no taxonomy data, only field count data available.",
"1f9ace13-7b5e-47da-ae0f-096814629938","SERC_001.tickPlot.tck","D02","SERC","SERC_001","distributed","deciduousForest",38.868184,-76.535301,"WGS84",20.2,2.5,0.2,,,"2015-09-21T19:53Z","SERC.2015.38","SERC_001.20150921",,"drag and flag",155,"Y",0,0,252,"Other (described in remarks)","NEON.DOC.014045vF","apiemonte@Field-ops.org","no taxonomy data, only field count data available.",
"9259729a-4e03-4cb2-a616-bb8356a2d0a3","SERC_005.tickPlot.tck","D02","SERC","SERC_005","distributed","deciduousForest",38.894058,-76.546297,"WGS84",20.2,4.9,0.2,,,"2015-09-21T20:55Z","SERC.2015.38","SERC_005.20150921",,"drag and flag",165,"Y",0,1,,"Other (described in remarks)","NEON.DOC.014045vF","charden@Field-ops.org","no taxonomy data, only field count data available.",
"2c3a0a0c-fd5b-46ed-88f0-eaed39def404","SERC_006.tickPlot.tck","D02","SERC","SERC_006","distributed","deciduousForest",38.880025,-76.548383,"WGS84",20.3,3.0,0.5,,,"2015-09-22T12:53Z","SERC.2015.38","SERC_006.20150922",,"drag and flag",155,"Y",0,1,4,"Other (described in remarks)","NEON.DOC.014045vF","apiemonte@Field-ops.org","no taxonomy data, only field count data available.",
